,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
2035,0.47710600000000003,103.029,2016-08-22,61.0,Kuala Kampar,Pelalawan,Riau
2038,0.20645700000000008,102.850082,2016-08-23,45.0,Teluk Meranti,Pelalawan,Riau
2039,0.251296,102.929222,2016-08-23,56.0,Teluk Meranti,Pelalawan,Riau
2040,0.22316399999999997,102.577621,2016-08-23,36.0,Teluk Meranti,Pelalawan,Riau
2041,0.502635,102.999443,2016-08-23,51.0,Teluk Meranti,Pelalawan,Riau
2042,0.552764,102.866562,2016-08-23,17.0,Teluk Meranti,Pelalawan,Riau
2044,-0.206666,101.8,2016-08-23,75.0,Ukui,Pelalawan,Riau
2078,0.479444,102.020798,2016-08-23,37.0,Pelalawan,Pelalawan,Riau
2079,0.572599,102.291512,2016-08-23,52.0,Pelalawan,Pelalawan,Riau
2202,-0.050878,101.52578000000001,2016-08-28,63.0,Langgam,Pelalawan,Riau
2203,-0.052225,101.516251,2016-08-28,55.0,Langgam,Pelalawan,Riau
2204,0.109323,102.582634,2016-08-28,40.0,Teluk Meranti,Pelalawan,Riau
2363,0.321294,102.779,2017-08-04,51.0,Teluk Meranti,Pelalawan,Riau
2364,0.402569,102.961,2017-08-04,55.0,Teluk Meranti,Pelalawan,Riau
2370,-0.295387,101.88600000000001,2017-08-05,60.0,Ukui,Pelalawan,Riau
2371,-0.268264,101.927,2017-08-05,58.0,Ukui,Pelalawan,Riau
2373,-0.214651,101.866,2017-08-05,69.0,Ukui,Pelalawan,Riau
2374,-0.199827,101.89399999999999,2017-08-05,90.0,Ukui,Pelalawan,Riau
2417,0.0464925,102.385,2017-08-16,73.0,Kerumutan,Pelalawan,Riau
2722,-0.23540999999999998,101.853,2018-08-13,72.0,Ukui,Pelalawan,Riau
2911,0.24684099999999998,102.925,2018-08-15,100.0,Teluk Meranti,Pelalawan,Riau
2912,0.24494499999999997,102.913,2018-08-15,79.0,Teluk Meranti,Pelalawan,Riau
2913,0.25710500000000003,102.92299999999999,2018-08-15,95.0,Teluk Meranti,Pelalawan,Riau
3027,0.25238,102.92299999999999,2018-08-15,50.0,Teluk Meranti,Pelalawan,Riau
3028,0.245569,102.92200000000001,2018-08-15,92.0,Teluk Meranti,Pelalawan,Riau
3029,0.239912,102.913,2018-08-15,100.0,Teluk Meranti,Pelalawan,Riau
