,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
5984,0.41404334,101.22212982,2019-08-19,72.0,Kampar Timur,Kab. Kampar,Riau
6212,0.0644616782665,101.011459351,2019-08-21,55.0,Kampar Kiri,Kab. Kampar,Riau
6216,0.23396842181699998,101.54537963899999,2019-08-21,78.0,Kampar Kiri Hilir,Kab. Kampar,Riau
6518,0.58344,101.301,2019-08-23,43.0,Tapung,Kab. Kampar,Riau
6588,0.581103026867,101.31235504200001,2019-08-23,77.0,Tapung,Kab. Kampar,Riau
6845,-0.0443838089705,101.509063721,2019-08-24,28.0,Kampar Kiri Hilir,Kab. Kampar,Riau
6853,0.567215204239,101.301170349,2019-08-24,33.0,Tapung,Kab. Kampar,Riau
6854,0.5697093009950001,101.31460571299999,2019-08-24,75.0,Tapung,Kab. Kampar,Riau
6990,-0.044760152697599996,101.504043579,2019-08-26,37.0,Kampar Kiri Hilir,Kab. Kampar,Riau
6994,0.361992806196,101.497680664,2019-08-26,58.0,Siak Hulu,Kab. Kampar,Riau
8694,0.087716974318,100.93942260700001,2017-04-09,65.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
8829,0.11903308332000001,101.44850158700001,2018-04-05,39.0,Kampar Kiri Hilir,Kab. Kampar,Riau
8834,0.605402946472,100.912406921,2018-04-05,63.0,Tapung,Kab. Kampar,Riau
8975,0.271734595299,100.656448364,2018-04-30,78.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
8976,0.270030111074,100.66787719700001,2018-04-30,66.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
8979,0.437978,100.489586,2018-04-01,72.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
8982,-0.078042,101.391312,2018-04-05,67.0,Gunung Sahilan,Kab. Kampar,Riau
9004,0.605403,100.912407,2018-04-11,63.0,Tapung,Kab. Kampar,Riau
9113,0.674882292747,101.252441406,2019-04-06,42.0,Tapung,Kab. Kampar,Riau
9151,0.676967322826,101.215911865,2019-04-08,32.0,Tapung,Kab. Kampar,Riau
