,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
675,2.0599,100.56,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
676,2.05879,100.56700000000001,2018-08-15,82.0,Kubu,Rokan Hilir,Riau
677,2.07423,100.42399999999999,2018-08-15,93.0,Pasir Limau Kapas,Rokan Hilir,Riau
678,2.07313,100.431,2018-08-15,100.0,Pasir Limau Kapas,Rokan Hilir,Riau
679,2.0720099999999997,100.43799999999999,2018-08-15,100.0,Pasir Limau Kapas,Rokan Hilir,Riau
680,2.0709,100.445,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
681,2.0697900000000002,100.45200000000001,2018-08-15,48.0,Kubu,Rokan Hilir,Riau
682,2.06868,100.46,2018-08-15,80.0,Kubu,Rokan Hilir,Riau
683,2.06757,100.46700000000001,2018-08-15,29.0,Kubu,Rokan Hilir,Riau
684,2.0664700000000003,100.47399999999999,2018-08-15,50.0,Kubu,Rokan Hilir,Riau
685,2.0653599999999996,100.48100000000001,2018-08-15,77.0,Kubu,Rokan Hilir,Riau
686,2.05761,100.53,2018-08-15,30.0,Kubu,Rokan Hilir,Riau
687,2.0543,100.551,2018-08-15,50.0,Kubu,Rokan Hilir,Riau
688,2.0664,100.43,2018-08-15,100.0,Pasir Limau Kapas,Rokan Hilir,Riau
689,2.06529,100.43700000000001,2018-08-15,100.0,Pasir Limau Kapas,Rokan Hilir,Riau
690,2.06418,100.444,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
691,2.06307,100.45100000000001,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
692,2.06197,100.459,2018-08-15,57.0,Kubu,Rokan Hilir,Riau
693,2.06086,100.46600000000001,2018-08-15,21.0,Kubu,Rokan Hilir,Riau
694,2.05975,100.473,2018-08-15,65.0,Kubu,Rokan Hilir,Riau
695,2.0453900000000003,100.565,2018-08-15,80.0,Kubu,Rokan Hilir,Riau
696,1.98836,100.929,2018-08-15,75.0,Batu Hampar,Rokan Hilir,Riau
697,2.05857,100.436,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
698,2.05746,100.443,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
699,2.0563599999999997,100.45,2018-08-15,53.0,Kubu,Rokan Hilir,Riau
700,2.05525,100.45700000000001,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
701,2.05304,100.47200000000001,2018-08-15,50.0,Kubu,Rokan Hilir,Riau
702,2.04641,100.514,2018-08-15,61.0,Kubu,Rokan Hilir,Riau
703,2.03868,100.56299999999999,2018-08-15,45.0,Kubu,Rokan Hilir,Riau
704,1.9806099999999998,100.934,2018-08-15,100.0,Batu Hampar,Rokan Hilir,Riau
705,2.05185,100.435,2018-08-15,80.0,Kubu,Rokan Hilir,Riau
706,2.05075,100.44200000000001,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
