,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
2473,1.49261677265,101.689247131,2017-08-31,35.0,Bukit Batu,Kab. Bengkalis,Riau
2474,1.49128556252,101.698226929,2017-08-31,52.0,Bukit Batu,Kab. Bengkalis,Riau
2475,1.48862183094,101.71620178200001,2017-08-31,48.0,Bukit Batu,Kab. Bengkalis,Riau
2521,1.10642969608,101.01419067399999,2018-08-11,64.0,Pinggir,Kab. Bengkalis,Riau
2522,1.10505414009,101.02352905299999,2018-08-11,83.0,Pinggir,Kab. Bengkalis,Riau
2539,1.1048214435600001,101.04822540299999,2018-08-11,41.0,Pinggir,Kab. Bengkalis,Riau
2540,1.10318267345,101.036773682,2018-08-11,100.0,Pinggir,Kab. Bengkalis,Riau
2541,1.10153877735,101.02529144299999,2018-08-11,100.0,Pinggir,Kab. Bengkalis,Riau
2542,1.09989380836,101.013793945,2018-08-11,92.0,Pinggir,Kab. Bengkalis,Riau
2543,1.11326348782,101.03530120799999,2018-08-11,98.0,Pinggir,Kab. Bengkalis,Riau
2544,1.11162829399,101.02381897,2018-08-11,90.0,Pinggir,Kab. Bengkalis,Riau
2545,1.12496590614,101.045272827,2018-08-11,47.0,Pinggir,Kab. Bengkalis,Riau
2546,1.1340551376299999,101.037330627,2018-08-11,68.0,Pinggir,Kab. Bengkalis,Riau
2547,1.1441289186499999,101.035865784,2018-08-11,32.0,Mandau,Kab. Bengkalis,Riau
2548,1.2395581006999998,100.99297332799999,2018-08-11,50.0,Mandau,Kab. Bengkalis,Riau
2594,1.1035469999999998,101.0364,2018-08-11,100.0,Pinggir,Kab. Bengkalis,Riau
2595,1.101553,101.022133,2018-08-11,100.0,Pinggir,Kab. Bengkalis,Riau
2596,1.0995620000000002,101.00788100000001,2018-08-11,87.0,Pinggir,Kab. Bengkalis,Riau
2597,1.114718,101.034798,2018-08-11,100.0,Pinggir,Kab. Bengkalis,Riau
2598,1.11271,101.020523,2018-08-11,100.0,Pinggir,Kab. Bengkalis,Riau
2599,1.127918,101.047539,2018-08-11,52.0,Pinggir,Kab. Bengkalis,Riau
2600,1.139103,101.04594399999999,2018-08-11,98.0,Pinggir,Kab. Bengkalis,Riau
2601,1.1370639999999999,101.031624,2018-08-11,35.0,Mandau,Kab. Bengkalis,Riau
2618,1.09600234032,101.020629883,2018-08-12,58.0,Pinggir,Kab. Bengkalis,Riau
2619,1.11228477955,101.01817321799999,2018-08-12,93.0,Pinggir,Kab. Bengkalis,Riau
2620,1.13339149952,101.049324036,2018-08-12,85.0,Pinggir,Kab. Bengkalis,Riau
2621,1.10779571533,101.04663085899999,2018-08-12,63.0,Pinggir,Kab. Bengkalis,Riau
2622,1.10265719891,101.012985229,2018-08-12,94.0,Pinggir,Kab. Bengkalis,Riau
2623,1.14027512074,101.041717529,2018-08-12,90.0,Mandau,Kab. Bengkalis,Riau
2648,1.13931965828,101.038513184,2018-08-13,88.0,Mandau,Kab. Bengkalis,Riau
2649,1.1372904777500001,101.052375793,2018-08-13,93.0,Pinggir,Kab. Bengkalis,Riau
2650,1.1282868385299998,101.036979675,2018-08-13,37.0,Pinggir,Kab. Bengkalis,Riau
2651,1.11725270748,101.035453796,2018-08-13,64.0,Pinggir,Kab. Bengkalis,Riau
2652,1.10821950436,101.019996643,2018-08-13,95.0,Pinggir,Kab. Bengkalis,Riau
2653,1.1062207222,101.033912659,2018-08-13,94.0,Pinggir,Kab. Bengkalis,Riau
2654,1.09717702866,101.01844787600001,2018-08-13,61.0,Pinggir,Kab. Bengkalis,Riau
2669,1.12350714207,101.63361358600001,2018-08-13,50.0,Pinggir,Kab. Bengkalis,Riau
2670,1.102617383,101.03241729700001,2018-08-13,94.0,Pinggir,Kab. Bengkalis,Riau
2671,1.09977245331,101.01306152299999,2018-08-13,91.0,Pinggir,Kab. Bengkalis,Riau
2672,1.11541628838,101.03051757799999,2018-08-13,37.0,Pinggir,Kab. Bengkalis,Riau
2673,1.13100254536,101.047874451,2018-08-13,81.0,Pinggir,Kab. Bengkalis,Riau
2674,1.12821161747,101.028594971,2018-08-13,22.0,Pinggir,Kab. Bengkalis,Riau
