,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
35709,0.425534,100.419945,2015-07-05,65.0,Rokan Empat Koto,Rokan Hulu,Riau
35710,0.423796,100.40753199999999,2015-07-05,77.0,Rokan Empat Koto,Rokan Hulu,Riau
35713,0.687501,100.37159,2015-07-05,43.0,Rokan Empat Koto,Rokan Hulu,Riau
35865,1.0837379999999999,100.324104,2015-07-11,53.0,Tembusan,Rokan Hulu,Riau
35866,1.081269,100.307106,2015-07-11,71.0,Tembusan,Rokan Hulu,Riau
35998,1.332611,100.9347,2015-03-03,80.0,Kunto Darussalam,Rokan Hulu,Riau
36210,1.305863,100.823112,2015-05-29,54.0,Kunto Darussalam,Rokan Hulu,Riau
36211,1.11635,100.61563100000001,2015-05-29,57.0,Kepenuhan,Rokan Hulu,Riau
36398,0.555752,100.563599,2015-07-09,60.0,Tandun,Rokan Hulu,Riau
36510,0.44325,100.415314,2015-07-16,87.0,Rokan Empat Koto,Rokan Hulu,Riau
36511,0.441953,100.406181,2015-07-16,87.0,Rokan Empat Koto,Rokan Hulu,Riau
36512,0.46191099999999996,100.415497,2015-07-16,38.0,Rokan Empat Koto,Rokan Hulu,Riau
36514,0.593515,100.502174,2015-07-16,56.0,Tandun,Rokan Hulu,Riau
36515,0.576531,100.383614,2015-07-16,66.0,Rokan Empat Koto,Rokan Hulu,Riau
36516,0.575233,100.374542,2015-07-16,81.0,Rokan Empat Koto,Rokan Hulu,Riau
36535,0.44325,100.415314,2015-07-16,87.0,Rokan Empat Koto,Rokan Hulu,Riau
36536,0.441953,100.406181,2015-07-16,87.0,Rokan Empat Koto,Rokan Hulu,Riau
36537,0.46191099999999996,100.415497,2015-07-16,38.0,Rokan Empat Koto,Rokan Hulu,Riau
36539,0.593515,100.502174,2015-07-16,56.0,Tandun,Rokan Hulu,Riau
36540,0.576531,100.383614,2015-07-16,66.0,Rokan Empat Koto,Rokan Hulu,Riau
36541,0.575233,100.374542,2015-07-16,81.0,Rokan Empat Koto,Rokan Hulu,Riau
36560,1.045267,100.179085,2015-07-18,56.0,Tembusan,Rokan Hulu,Riau
36561,1.043308,100.16583299999999,2015-07-18,69.0,Tembusan,Rokan Hulu,Riau
36649,0.41500600000000004,100.35372199999999,2015-07-23,77.0,Rokan Empat Koto,Rokan Hulu,Riau
36651,0.423984,100.35244,2015-07-23,43.0,Rokan Empat Koto,Rokan Hulu,Riau
36652,0.42270699999999994,100.343498,2015-07-23,78.0,Rokan Empat Koto,Rokan Hulu,Riau
36658,0.939557,100.15973699999999,2015-07-23,68.0,Tembusan,Rokan Hulu,Riau
36667,1.265599,100.830574,2015-07-23,80.0,Kunto Darussalam,Rokan Hulu,Riau
36699,0.469713,100.42423199999999,2015-07-15,64.0,Rokan Empat Koto,Rokan Hulu,Riau
36700,0.46790299999999996,100.411896,2015-07-15,67.0,Rokan Empat Koto,Rokan Hulu,Riau
36761,0.45059799999999994,100.414459,2015-07-16,60.0,Rokan Empat Koto,Rokan Hulu,Riau
36762,0.443366,100.40744000000001,2015-07-16,65.0,Rokan Empat Koto,Rokan Hulu,Riau
36763,0.442003,100.416756,2015-07-16,69.0,Rokan Empat Koto,Rokan Hulu,Riau
36841,0.982355,100.162796,2014-02-03,46.0,Tembusan,Rokan Hulu,Riau
36843,1.185768,100.683624,2014-02-03,42.0,Kepenuhan,Rokan Hulu,Riau
36956,0.49703800000000004,100.26994300000001,2014-02-12,90.0,Rokan Empat Koto,Rokan Hulu,Riau
37132,1.223378,100.763634,2014-02-14,67.0,Kepenuhan,Rokan Hulu,Riau
39729,0.9792629999999999,100.187889,2014-04-12,54.0,Tembusan,Rokan Hulu,Riau
39730,1.2132370000000001,100.875908,2014-04-12,45.0,Kunto Darussalam,Rokan Hulu,Riau
39743,0.706701,100.527672,2014-04-17,22.0,Tandun,Rokan Hulu,Riau
39764,0.9978629999999999,100.214478,2014-04-26,48.0,Tembusan,Rokan Hulu,Riau
