,latitude,longitude,Tingkat Kepercayaan (%),label
8952,0.106212131679,102.684524536,66.0,14
8953,0.09469186514620001,102.76371002200001,27.0,1
8954,0.431216,102.001,67.0,8
8955,0.50059,102.021,58.0,14
8956,0.577932,102.161,40.0,18
8957,0.938148,101.916,41.0,18
8958,1.97665,101.542,40.0,5
8959,2.22551,100.95200000000001,52.0,12
8960,-0.065014,102.08,70.0,2
8961,0.157273,102.82,30.0,1
8962,-0.023325799999999997,101.15,64.0,2
8963,0.30204200000000003,102.499,63.0,14
8964,0.355038,101.95200000000001,72.0,8
8965,0.461211,102.169,27.0,18
8966,0.49826800000000004,102.131,21.0,18
8967,0.9100889999999999,100.45100000000001,50.0,10
8968,1.8613099999999998,101.162,70.0,12
8969,1.9807099999999997,101.55,64.0,12
8970,1.97945,101.541,68.0,12
8971,2.10759,100.46600000000001,62.0,12
8972,0.9870283603669999,101.90696716299999,57.0,10
8973,0.718522310257,102.478820801,29.0,18
8974,0.020590057596599997,102.406036377,48.0,14
8975,0.271734595299,100.656448364,78.0,2
8976,0.270030111074,100.66787719700001,66.0,2
8977,0.0896992012858,101.87832641600001,60.0,14
8978,-0.815305292606,101.63961792,74.0,16
8979,0.437978,100.489586,72.0,2
8980,0.588325,100.252602,68.0,2
8981,-0.085043,102.622589,54.0,14
8982,-0.078042,101.391312,67.0,2
8983,0.338549,101.023933,71.0,2
8984,0.509951,102.08054399999999,21.0,18
8985,0.574667,102.159515,51.0,14
8986,0.977511,103.041031,70.0,10
8987,0.97616,103.031662,71.0,10
8988,0.9121799999999999,101.94884499999999,36.0,18
8989,0.620161,102.94452700000001,21.0,18
8990,0.817538,101.613495,39.0,18
8991,1.4230610000000001,100.92241700000001,51.0,10
8992,1.421349,100.910614,87.0,10
8993,1.414467,100.863213,64.0,10
8994,1.498135,101.22893499999999,61.0,12
8995,1.644766,101.252716,77.0,15
8996,0.087164,102.75811,29.0,1
8997,0.17316900000000002,102.77565799999999,50.0,14
8998,0.975692,103.04734,46.0,10
8999,1.654811,101.234833,40.0,5
9000,1.6667150000000002,101.25235,64.0,12
9001,1.6653639999999998,101.242928,87.0,15
9002,1.505657,101.228149,53.0,12
9003,0.692699,102.097534,58.0,10
9004,0.605403,100.912407,63.0,10
9005,1.029701,102.97979699999999,45.0,10
9006,1.4230610000000001,100.92241700000001,51.0,10
9007,1.421349,100.910614,87.0,10
9008,1.414467,100.863213,64.0,10
9009,0.044295,103.033546,18.0,1
9010,0.17316900000000002,102.77565799999999,50.0,14
9011,0.29790700000000003,102.496758,63.0,14
9012,1.656168,101.244263,88.0,15
9013,1.6640110000000001,101.23350500000001,20.0,5
9014,1.975682,101.55046800000001,79.0,15
9015,1.974361,101.541275,51.0,12
9016,2.315633,100.348007,48.0,12
9017,0.104903,102.70973199999999,45.0,14
9018,0.7913060000000001,101.588516,22.0,18
9019,1.6574520000000001,101.220161,70.0,12
9020,1.6536799999999998,101.24762700000001,45.0,5
9021,1.6589369999999999,101.230713,57.0,12
9022,0.098804,101.872147,46.0,14
9023,0.818249,101.613548,64.0,10
9024,0.854023,101.80001800000001,55.0,10
9025,0.8527440000000001,101.791061,38.0,18
9026,1.152862,100.99542199999999,49.0,10
9027,1.418772,100.92018900000001,79.0,10
9028,2.0463880000000003,101.640388,65.0,12
9029,0.597645,102.83916500000001,49.0,14
9030,0.496651,102.132927,54.0,14
9031,0.582719,102.022003,50.0,14
9032,1.418772,100.92018900000001,79.0,10
9033,0.745045,102.290146,41.0,18
9034,0.510879,101.97451,43.0,18
9035,0.6984199999999999,102.128654,19.0,18
9036,0.510879,101.97451,89.0,8
9037,1.152862,100.99542199999999,45.0,10
9038,0.496651,102.132927,54.0,14
9039,0.58272,102.022003,50.0,14
9040,0.818249,101.613548,64.0,10
9041,0.8527440000000001,101.791061,38.0,18
9042,1.152862,100.99542199999999,49.0,10
9043,1.418772,100.92018900000001,79.0,10
9044,0.6984199999999999,102.128654,19.0,18
9045,0.854023,101.80001800000001,55.0,10
9046,0.8527440000000001,101.791061,38.0,18
9047,1.152862,100.99542199999999,49.0,10
9048,1.447671,101.634842,38.0,5
9049,0.496651,102.132927,54.0,14
9050,0.8527440000000001,101.791061,38.0,18
9051,1.418772,100.92018900000001,79.0,10
9052,-0.326433,103.153992,59.0,14
9053,-0.149585,102.774139,58.0,14
9054,1.406924,100.818741,66.0,10
9055,0.128814,102.821625,23.0,1
9056,-0.320137,103.160851,59.0,14
9057,0.487658,102.197937,27.0,18
9058,-0.322738,103.1614,59.0,14
9059,-0.326433,103.153992,59.0,14
9060,-0.149585,102.774139,58.0,14
9061,0.128814,102.821625,23.0,1
9062,-0.320137,103.160851,59.0,14
9063,0.283583,102.519402,46.0,14
9064,0.015616,101.910034,54.0,14
9065,0.283583,102.519402,46.0,14
9066,0.015616,101.910034,54.0,14
9067,0.283583,102.519402,46.0,14
9068,0.015616,101.910034,54.0,14
9069,0.333885,101.0205,69.0,2
9070,0.666221,101.59375,44.0,18
9071,0.4913520000000001,103.316017,68.0,8
9072,0.92694,101.897835,22.0,18
9073,0.808383,102.20096600000001,31.0,18
9074,0.12331800000000001,102.79630999999999,65.0,14
9075,0.12188900000000001,102.806129,56.0,14
9076,-0.40539400000000003,102.71043399999999,39.0,1
9077,0.47745299999999996,101.354881,65.0,8
9078,0.6061860919,102.111045837,35.0,18
9079,0.8391566872600001,101.77661132799999,41.0,18
9080,-0.17008099999999998,102.37146800000001,53.0,14
9081,-0.171922,102.358643,29.0,1
9082,0.6517029999999999,102.824318,50.0,14
9083,0.714183,102.85239399999999,33.0,18
9084,0.721292,102.822174,33.0,18
9085,1.001818,102.7062,26.0,18
9086,1.387246,102.42112,41.0,5
9087,1.4711285829499998,102.29286193799999,43.0,5
9088,0.65780509,102.91355133,52.0,14
9089,0.7840668000000001,102.26243591,36.0,18
9090,1.02312493,102.89235687,29.0,18
9091,0.84708691,101.77900696,22.0,18
9092,0.92835462,101.8927002,32.0,18
9093,1.41170144,102.35993958,46.0,5
9094,1.27880585,101.19286346,32.0,18
9095,2.11964917,100.50179291,49.0,12
9096,0.705823,102.89299999999999,59.0,10
9097,1.64345,100.895,63.0,12
9098,0.431394815445,101.440368652,55.0,14
9099,0.569604,102.941,43.0,18
9100,1.44325,101.81,27.0,5
9101,1.41267,101.56200000000001,44.0,5
9102,1.4112799999999999,101.553,43.0,5
9103,1.78593325615,101.643440247,48.0,12
9104,1.67550551891,101.254806519,45.0,5
9105,1.3854134082799998,102.42330932600001,27.0,5
9106,1.38380587101,102.434242249,51.0,12
9107,1.4369508028,101.809013367,17.0,5
9108,0.652204036713,102.819374084,43.0,18
9109,0.6504535079,102.831169128,72.0,8
9110,0.433296233416,102.98379516600001,51.0,14
9111,-0.173520371318,101.562683105,66.0,2
9112,0.338345438242,101.025230408,42.0,2
9113,0.674882292747,101.252441406,42.0,18
9114,1.0276538133600002,102.895431519,75.0,10
9115,1.1776409149200002,100.90712738,58.0,10
9116,1.4748163223299997,102.287818909,40.0,5
9117,1.3480857610699999,101.267631531,63.0,10
9118,1.4437955617899998,101.80995178200001,64.0,12
9119,1.40798807144,101.55909729,43.0,5
9120,1.48145031929,101.232833862,41.0,5
9121,1.61482572556,101.52620697,40.0,5
9122,1.60663747787,100.88461303700001,60.0,12
9123,2.1807601451900003,101.037879944,46.0,12
9124,0.660082936287,102.914970398,12.0,18
9125,0.133777469397,102.792648315,24.0,1
9126,1.02766,102.895,15.0,18
9127,-0.29844293,102.51666259999999,35.0,1
9128,1.58722019,101.78971863,66.0,12
9129,1.60256004,101.53962708,87.0,15
9130,1.63213754,101.50556946,52.0,12
9131,1.5992860794100001,101.537239075,89.0,15
9132,1.6116820573800001,101.535377502,100.0,7
9133,1.6163151264200002,101.546432495,26.0,5
9134,1.61399,101.539,95.0,15
9135,1.6072,101.538,100.0,7
9136,1.93807864189,101.431175232,49.0,12
9137,1.8789848089200003,101.451431274,23.0,5
9138,1.6314005851700002,101.51110839799999,84.0,15
9139,1.60908353329,101.53628540000001,93.0,15
9140,1.38553130627,102.430122375,31.0,5
9141,1.12826216221,102.862251282,41.0,10
9142,0.0815216302872,102.402267456,23.0,1
9143,-0.261561065912,102.85299682600001,41.0,14
9144,-0.324116975069,103.150741577,42.0,14
9145,-0.37773665785800004,103.61387634299999,95.0,8
9146,-0.3790512084960001,103.60469055200001,52.0,14
9147,0.049959897994999995,101.832962036,52.0,14
9148,0.630990505219,103.207298279,32.0,18
9149,0.438560754061,101.88801574700001,56.0,14
9150,0.553581058979,100.656532288,57.0,2
9151,0.676967322826,101.215911865,32.0,18
9152,0.8328990936280001,101.79598999,50.0,10
9153,1.41214382648,101.56086731,48.0,12
9154,1.67944014072,101.291511536,38.0,5
9155,0.60661459,103.23191833,66.0,8
9156,1.4974121999999999,101.25968933,57.0,12
9157,1.58642709,101.78798676,68.0,12
9158,1.62942624,101.50639343,94.0,15
9159,0.63952702,103.22570038,78.0,8
9160,1.597625494,101.223617554,71.0,12
9161,0.680537641048,101.21749115,42.0,18
9162,0.427228,102.26550300000001,25.0,1
9163,0.775814,101.681938,13.0,18
9164,0.9744299999999999,101.43697399999999,39.0,18
9165,1.6056979999999998,101.54118299999999,44.0,5
9166,2.01633,100.772346,80.0,15
9167,2.02009845,100.78645325,67.0,12
9168,0.8959459999999999,101.522,74.0,10
9169,1.18066,100.90299999999999,28.0,18
9170,1.58525,101.788,75.0,15
9171,1.6084,101.538,97.0,4
9172,1.61538,101.544,59.0,12
9173,1.62761,101.535,62.0,12
9174,1.63111,101.51299999999999,75.0,15
9175,1.63006,101.506,100.0,7
9176,1.81004,100.819,98.0,4
9177,1.88137,100.665,91.0,15
9178,1.87862229347,100.67358398399999,88.0,15
9179,1.87733221054,100.664413452,100.0,7
9180,1.9239729642900003,100.60171508799999,52.0,12
9181,0.7205306887630001,102.844734192,44.0,18
9182,0.716757118702,102.819320679,50.0,10
9183,0.905462920666,103.090339661,7.0,18
9184,0.892836809158,101.94381713899999,47.0,10
9185,0.921379029751,101.890625,27.0,18
9186,0.9625875949860001,101.780944824,54.0,10
9187,1.5297040939300002,101.23389434799999,45.0,5
9188,0.653009295464,102.887748718,32.0,18
9189,0.650488853455,102.82497406,66.0,8
9190,0.986011624336,100.196250916,57.0,10
9191,0.682568252087,101.221954346,51.0,10
9192,0.38578882813500004,103.209838867,33.0,18
9193,-0.2299952209,102.335227966,46.0,14
9194,-0.59289473,102.70652771,49.0,14
9195,-0.33231005,103.71006775,43.0,14
9196,0.6456451999999999,102.81853485,42.0,18
9197,1.09819973,100.61190796,73.0,10
9198,1.5255208,101.2355957,72.0,15
9199,1.51150465,100.91065979,69.0,10
9200,1.4569641351700002,101.463920593,50.0,12
9201,1.52448177338,101.232139587,44.0,5
9202,2.1302993297599997,101.09246826200001,64.0,12
9203,1.4768666029,101.781196594,19.0,5
9204,0.866894543171,102.799781799,59.0,10
9205,0.07701902836560001,102.405677795,66.0,14
9206,0.0372617319226,102.41940307600001,43.0,14
9207,-0.17956672608899998,102.79570770299999,42.0,14
9208,-0.195825621486,101.838592529,75.0,2
9209,0.546471714973,102.205963135,39.0,18
9210,0.652811527252,102.82084655799999,56.0,14
9211,0.595056593418,102.036048889,38.0,18
9212,0.726231336594,102.82279205299999,20.0,18
9213,0.998037457466,103.05326843299999,34.0,10
9214,0.860259056091,102.087501526,56.0,10
9215,0.909829378128,101.785423279,22.0,18
9216,0.9635689854620001,101.7813797,24.0,18
9217,0.12595741,103.32418059999999,36.0,1
9218,-0.188959,101.84200000000001,92.0,2
9219,1.76872,100.80799999999999,65.0,12
9220,0.717227220535,102.478881836,31.0,18
9221,0.122727036476,102.758628845,30.0,1
9222,0.121349915862,102.767868042,40.0,14
9223,0.114479750395,102.81397247299999,58.0,14
9224,-0.260537713766,102.85727691700001,52.0,14
9225,-0.261898964643,102.866416931,24.0,1
9226,-0.32309451699299996,103.15398407,40.0,1
9227,-0.150485932827,102.77514648399999,64.0,14
9228,-0.177238211036,102.368080139,42.0,14
9229,0.0632094591856,102.981163025,45.0,14
9230,0.034670669585500004,102.712249756,44.0,14
9231,0.31104901,103.65644073,57.0,14
9232,0.46548811,103.45246887,75.0,8
9233,0.18748954,101.57754517,66.0,2
9234,0.43500462,100.566185,62.0,2
9235,0.70693266,102.09488678,40.0,18
9236,1.20417988,100.27293396,57.0,10
9237,1.81805873,101.58958435,41.0,5
9238,0.288138568401,102.476997375,30.0,1
9239,0.42532476782799994,102.26094055200001,50.0,14
9240,0.6718133091930001,101.243003845,67.0,10
9241,1.47274005413,102.314865112,63.0,12
9242,1.4695264100999998,102.29167938200001,55.0,12
9243,0.031200909987099998,102.711898804,50.0,14
9244,0.150647729635,102.896537781,38.0,14
9245,0.159566342831,102.686309814,47.0,14
9246,0.438888043165,102.98717498799999,48.0,14
9247,0.673794209957,101.24793243399999,41.0,18
9248,0.279755115509,102.48320007299999,36.0,1
9249,0.0630855858326,102.995445251,42.0,14
9250,-0.317916,103.161827,32.0,1
9251,-0.298094,102.52,76.0,2
9252,0.105629,102.90799999999999,35.0,1
9253,0.08812089999999999,102.395,22.0,1
9254,0.402171,102.361,56.0,14
9255,0.43528500000000003,102.32,67.0,8
9256,1.34327,101.889,50.0,12
9257,1.61372,101.538,67.0,12
9258,1.63646,101.505,95.0,15
9259,-0.312373,102.52336899999999,63.0,2
9260,0.441877812147,101.880912781,28.0,1
9261,0.7200989127159999,102.47647857700001,33.0,18
9262,-0.0932971,102.74263763,57.0,14
9263,-0.09467448,102.7335968,60.0,14
9264,0.691476464272,101.62427520799999,29.0,18
9265,0.667009532452,101.602241516,55.0,10
9266,0.33840495348000005,101.01892852799999,68.0,2
9267,1.4062218666100001,101.54901123,59.0,12
9268,1.7983360290500001,101.637145996,46.0,12
9269,0.154768779874,102.68034362799999,53.0,14
9270,0.7114787697789999,102.83165741,62.0,10
9271,0.720351994038,102.82304382299999,22.0,18
9272,0.862886428833,102.09899902299999,52.0,10
9273,0.9102641344069999,101.912788391,64.0,10
9274,1.3351548910100002,101.90616607700001,49.0,12
9275,1.6331119537399998,101.515357971,48.0,12
9276,1.009498,102.875755,57.0,10
9277,1.207066,102.284813,38.0,5
9278,1.194007,102.282944,24.0,18
9279,0.131548494101,102.77921295200001,54.0,14
9280,0.91348528862,101.885002136,65.0,10
9281,0.913627803326,101.908622742,53.0,10
9282,1.2970679998399999,102.015815735,42.0,5
9283,1.29859411716,102.038063049,45.0,5
9284,1.31384313107,102.035804749,62.0,12
9285,1.32675647736,101.914619446,48.0,5
9286,1.47853,102.321,55.0,12
9287,2.15765237808,100.81201934799999,59.0,12
9288,1.70872354507,101.214851379,38.0,5
9289,1.47644746304,101.46472168,23.0,5
9290,1.4320998191799998,100.539505005,28.0,18
9291,0.9351171851160001,101.74836731,66.0,10
9292,0.989318668842,100.196510315,47.0,10
9293,0.9797876477240001,100.19514465299999,48.0,10
9294,0.0617185793817,102.994338989,38.0,1
9295,-0.13726672530200001,102.882881165,44.0,14
9296,-0.26126557588599997,102.858520508,40.0,1
9297,-0.318879693747,103.166572571,52.0,14
9298,-0.23046214878600002,102.338127136,34.0,1
9299,-0.30280607938799997,102.51691436799999,62.0,2
9300,0.12026400000000001,102.757706,39.0,14
9301,1.4315936565399998,100.53742218,38.0,18
9302,1.34489,102.270325,24.0,5
9303,1.344867,102.270195,24.0,5
9304,-0.8495159999999999,101.941978,76.0,16
9305,-0.742061,101.84201800000001,74.0,16
9306,-0.666999,101.790756,75.0,16
9307,-0.21666100000000002,101.730255,35.0,1
9308,-0.19429000000000002,101.81671899999999,35.0,1
9309,-0.195831,101.805847,66.0,2
9310,-0.15926700000000002,101.555511,81.0,2
9311,-0.06592200000000001,101.918724,42.0,14
9312,-0.163429,101.109451,78.0,8
9313,0.1604,102.901825,65.0,14
9314,-0.072298,101.02750400000001,48.0,2
9315,0.442862,102.995003,28.0,18
9316,-0.80382,101.587227,65.0,16
9317,-0.322221,103.154625,40.0,1
9318,1.0023959999999998,102.711403,31.0,18
9319,1.4741229999999999,102.351311,56.0,12
9320,1.472844,102.342377,75.0,15
9321,0.0,102.25610400000001,21.0,1
9322,0.293016,102.482391,19.0,1
9323,0.054064999999999995,101.84101899999999,58.0,14
9324,0.275145,102.441078,48.0,14
9325,0.162056,102.330841,71.0,8
9326,0.020816,101.916313,34.0,1
9327,0.0,101.93328100000001,75.0,2
9328,-0.5986600000000001,101.923569,24.0,1
9329,1.5016639999999999,101.854248,59.0,12
9330,1.500326,101.863258,38.0,5
9331,1.121501,102.877174,36.0,10
9332,0.111272,102.918297,56.0,14
9333,0.6925180000000001,102.69497700000001,66.0,8
9334,-0.670628,102.104828,35.0,1
9335,1.0,102.435959,43.0,10
9336,1.512019,101.734207,38.0,5
9337,1.354414,102.445366,51.0,12
9338,1.3419020000000002,102.443527,38.0,5
9339,0.986392,102.988831,57.0,10
9340,1.0,101.709183,27.0,18
9341,-0.376091,102.54484599999999,38.0,1
9342,0.0,101.879189,64.0,2
9343,1.344116,102.431282,32.0,5
9344,-1.0,102.598,51.0,16
9345,-1.0,102.598,51.0,16
9346,-1.0,102.598,51.0,16
9347,-1.0,102.598,51.0,16
9348,-1.0,102.598,51.0,16
9349,-1.0,102.598,51.0,16
9350,-1.0,102.598,51.0,16
9351,-1.0,102.598,51.0,16
9352,-1.0,102.598,51.0,16
9353,-1.0,102.598,51.0,16
9354,0.10298399999999999,101.37299999999999,49.0,2
9355,1.39014,102.24799999999999,59.0,12
9356,-1.0,102.598,51.0,16
9357,0.10298399999999999,101.37299999999999,49.0,2
9358,1.39014,102.24799999999999,59.0,12
9359,-1.0,102.598,51.0,16
9360,0.10298399999999999,101.37299999999999,49.0,2
9361,1.39014,102.24799999999999,59.0,12
9362,-1.0,102.598,51.0,16
9363,0.10298399999999999,101.37299999999999,49.0,2
9364,1.39014,102.24799999999999,59.0,12
9365,-1.0,102.598,51.0,16
9366,0.10298399999999999,101.37299999999999,49.0,2
9367,1.39014,102.24799999999999,59.0,12
9368,-1.0,102.598,51.0,16
9369,0.10298399999999999,101.37299999999999,49.0,2
9370,1.39014,102.24799999999999,59.0,12
9371,-1.0,102.598,51.0,16
9372,0.10298399999999999,101.37299999999999,49.0,2
9373,1.39014,102.24799999999999,59.0,12
9374,-0.946363,101.723,67.0,16
9375,-0.209346,101.82799999999999,34.0,1
9376,-0.18023599999999998,101.883,42.0,14
9377,-0.16401500000000002,101.64200000000001,68.0,2
9378,1.87884,100.389,69.0,12
9379,1.87847,100.389,67.0,12
9380,-0.946363,101.723,67.0,16
9381,-0.209346,101.82799999999999,34.0,1
9382,-0.18023599999999998,101.883,42.0,14
9383,-0.16401500000000002,101.64200000000001,68.0,2
9384,1.87884,100.389,69.0,12
9385,1.87847,100.389,67.0,12
9386,-0.946363,101.723,67.0,16
9387,-0.209346,101.82799999999999,34.0,1
9388,-0.18023599999999998,101.883,42.0,14
9389,-0.16401500000000002,101.64200000000001,68.0,2
9390,1.87884,100.389,69.0,12
9391,1.87847,100.389,67.0,12
9392,-0.946363,101.723,67.0,16
9393,-0.209346,101.82799999999999,34.0,1
9394,-0.18023599999999998,101.883,42.0,14
9395,-0.16401500000000002,101.64200000000001,68.0,2
9396,1.87884,100.389,69.0,12
9397,1.87847,100.389,67.0,12
9398,-0.946363,101.723,67.0,16
9399,-0.209346,101.82799999999999,34.0,1
9400,-0.18023599999999998,101.883,42.0,14
9401,-0.16401500000000002,101.64200000000001,68.0,2
9402,1.87884,100.389,69.0,12
9403,1.87847,100.389,67.0,12
9404,-0.946363,101.723,67.0,16
9405,-0.209346,101.82799999999999,34.0,1
9406,-0.18023599999999998,101.883,42.0,14
9407,-0.16401500000000002,101.64200000000001,68.0,2
9408,1.87884,100.389,69.0,12
9409,1.87847,100.389,67.0,12
9410,-0.946363,101.723,67.0,16
9411,-0.209346,101.82799999999999,34.0,1
9412,-0.18023599999999998,101.883,42.0,14
9413,-0.16401500000000002,101.64200000000001,68.0,2
9414,1.87884,100.389,69.0,12
9415,1.87847,100.389,67.0,12
9416,-0.946363,101.723,67.0,16
9417,-0.209346,101.82799999999999,34.0,1
9418,-0.18023599999999998,101.883,42.0,14
9419,-0.16401500000000002,101.64200000000001,68.0,2
9420,1.87884,100.389,69.0,12
9421,1.87847,100.389,67.0,12
9422,-0.946363,101.723,67.0,16
9423,-0.209346,101.82799999999999,34.0,1
9424,-0.18023599999999998,101.883,42.0,14
9425,-0.16401500000000002,101.64200000000001,68.0,2
9426,1.87884,100.389,69.0,12
9427,1.87847,100.389,67.0,12
9428,-0.946363,101.723,67.0,16
9429,-0.209346,101.82799999999999,34.0,1
9430,-0.18023599999999998,101.883,42.0,14
9431,-0.16401500000000002,101.64200000000001,68.0,2
9432,1.87884,100.389,69.0,12
9433,1.87847,100.389,67.0,12
9434,0.897007,101.98100000000001,21.0,18
9435,-0.946363,101.723,67.0,16
9436,-0.209346,101.82799999999999,34.0,1
9437,-0.18023599999999998,101.883,42.0,14
9438,-0.16401500000000002,101.64200000000001,68.0,2
9439,1.87884,100.389,69.0,12
9440,1.87847,100.389,67.0,12
9441,0.897007,101.98100000000001,21.0,18
9442,-0.946363,101.723,67.0,16
9443,-0.209346,101.82799999999999,34.0,1
9444,-0.18023599999999998,101.883,42.0,14
9445,-0.16401500000000002,101.64200000000001,68.0,2
9446,1.87884,100.389,69.0,12
9447,1.87847,100.389,67.0,12
9448,-0.946363,101.723,67.0,16
9449,-0.209346,101.82799999999999,34.0,1
9450,-0.18023599999999998,101.883,42.0,14
9451,-0.16401500000000002,101.64200000000001,68.0,2
9452,1.87884,100.389,69.0,12
9453,1.87847,100.389,67.0,12
9454,0.897007,101.98100000000001,21.0,18
9455,-0.946363,101.723,67.0,16
9456,-0.209346,101.82799999999999,34.0,1
9457,-0.18023599999999998,101.883,42.0,14
9458,-0.16401500000000002,101.64200000000001,68.0,2
9459,1.87884,100.389,69.0,12
9460,1.87847,100.389,67.0,12
9461,0.897007,101.98100000000001,21.0,18
9462,0.0,103.176,42.0,14
9463,0.897007,101.98100000000001,21.0,18
9464,0.0,103.176,42.0,14
9465,0.897007,101.98100000000001,21.0,18
9466,0.0,103.176,42.0,14
9467,0.897007,101.98100000000001,21.0,18
9468,0.0,103.176,42.0,14
9469,0.897007,101.98100000000001,21.0,18
9470,0.0,103.176,42.0,14
9471,0.897007,101.98100000000001,21.0,18
9472,0.0,103.176,42.0,14
9473,0.897007,101.98100000000001,21.0,18
9474,0.0,103.176,42.0,14
9475,0.897007,101.98100000000001,21.0,18
9476,0.0,103.176,42.0,14
9477,0.897007,101.98100000000001,21.0,18
9478,0.0,103.176,42.0,14
9479,0.897007,101.98100000000001,21.0,18
9480,0.0,103.176,42.0,14
9481,0.897007,101.98100000000001,21.0,18
9482,0.0,103.176,42.0,14
9483,0.0,103.176,42.0,14
9484,0.0,103.176,42.0,14
9485,0.0,103.176,42.0,14
9486,0.0,103.176,42.0,14
9487,0.0,102.994,33.0,1
9488,0.0,102.994,33.0,1
9489,0.0,102.994,33.0,1
9490,0.0,102.994,33.0,1
9491,0.0,102.75399999999999,38.0,1
9492,0.188091,102.765,58.0,14
9493,0.220612,102.853,39.0,14
9494,0.219547,102.846,42.0,14
9495,0.46077799999999997,102.251,58.0,14
9496,1.0152700000000001,103.015,64.0,10
9497,2.0905299999999998,100.51,57.0,12
9498,2.08946,100.50299999999999,92.0,15
9499,2.19711,101.03399999999999,81.0,15
9500,2.24345,100.941,57.0,12
9501,0.0,102.994,33.0,1
9502,0.0,102.75399999999999,38.0,1
9503,0.188091,102.765,58.0,14
9504,0.220612,102.853,39.0,14
9505,0.219547,102.846,42.0,14
9506,0.46077799999999997,102.251,58.0,14
9507,1.0152700000000001,103.015,64.0,10
9508,2.0905299999999998,100.51,57.0,12
9509,2.08946,100.50299999999999,92.0,15
9510,2.19711,101.03399999999999,81.0,15
9511,2.24345,100.941,57.0,12
9512,0.0,102.994,33.0,1
9513,0.0,102.75399999999999,38.0,1
9514,0.188091,102.765,58.0,14
9515,0.220612,102.853,39.0,14
9516,0.219547,102.846,42.0,14
9517,0.46077799999999997,102.251,58.0,14
9518,1.0152700000000001,103.015,64.0,10
9519,2.0905299999999998,100.51,57.0,12
9520,2.08946,100.50299999999999,92.0,15
9521,2.19711,101.03399999999999,81.0,15
9522,2.24345,100.941,57.0,12
9523,0.0,102.994,33.0,1
9524,0.0,102.75399999999999,38.0,1
9525,0.188091,102.765,58.0,14
9526,0.220612,102.853,39.0,14
9527,0.219547,102.846,42.0,14
9528,0.46077799999999997,102.251,58.0,14
9529,1.0152700000000001,103.015,64.0,10
9530,2.0905299999999998,100.51,57.0,12
9531,2.08946,100.50299999999999,92.0,15
9532,2.19711,101.03399999999999,81.0,15
9533,2.24345,100.941,57.0,12
9534,0.0,102.994,33.0,1
9535,0.0,102.75399999999999,38.0,1
9536,0.188091,102.765,58.0,14
9537,0.220612,102.853,39.0,14
9538,0.219547,102.846,42.0,14
9539,0.46077799999999997,102.251,58.0,14
9540,1.0152700000000001,103.015,64.0,10
9541,2.0905299999999998,100.51,57.0,12
9542,2.08946,100.50299999999999,92.0,15
9543,2.19711,101.03399999999999,81.0,15
9544,2.24345,100.941,57.0,12
9545,0.0,102.75399999999999,38.0,1
9546,0.188091,102.765,58.0,14
9547,0.220612,102.853,39.0,14
9548,0.219547,102.846,42.0,14
9549,0.46077799999999997,102.251,58.0,14
9550,1.0152700000000001,103.015,64.0,10
9551,2.0905299999999998,100.51,57.0,12
9552,2.08946,100.50299999999999,92.0,15
9553,2.19711,101.03399999999999,81.0,15
9554,2.24345,100.941,57.0,12
9555,0.0,101.891418,30.0,1
9556,0.125748,101.877953,57.0,14
9557,-0.290518,102.495064,58.0,14
9558,-0.325959,103.15430500000001,32.0,1
9559,-0.325959,103.15430500000001,32.0,1
9560,-0.325959,103.15430500000001,67.0,14
9561,0.858642,102.496445,33.0,18
9562,1.075477,102.922569,36.0,10
9563,0.858642,102.496445,33.0,18
9564,1.074119,102.91301700000001,50.0,10
9565,1.075477,102.922569,36.0,10
9566,1.074119,102.91301700000001,50.0,10
9567,1.347913,102.44606,50.0,10
9568,1.347913,102.44606,50.0,10
9569,0.858642,102.496445,79.0,8
9570,1.74092,101.58048199999999,40.0,5
9571,1.74092,101.58048199999999,40.0,5
9572,1.074119,102.91301700000001,60.0,10
9573,1.347913,102.44606,72.0,10
9574,1.74092,101.58048199999999,79.0,15
9575,1.0,102.43399000000001,53.0,10
9576,1.4391559999999999,101.765305,10.0,5
9577,1.0,102.43399000000001,100.0,7
9578,0.0,102.75399999999999,38.0,1
9579,0.188091,102.765,58.0,14
9580,0.220612,102.853,39.0,14
9581,0.219547,102.846,42.0,14
9582,0.46077799999999997,102.251,58.0,14
9583,1.0152700000000001,103.015,64.0,10
9584,2.0905299999999998,100.51,57.0,12
9585,2.08946,100.50299999999999,92.0,15
9586,2.19711,101.03399999999999,81.0,15
9587,2.24345,100.941,57.0,12
9588,0.864604,102.496902,43.0,10
9589,0.5357390000000001,102.989784,33.0,18
9590,0.40935900000000003,102.954483,32.0,18
9591,0.864604,102.496902,43.0,10
9592,0.5357390000000001,102.989784,33.0,18
9593,0.07272999999999999,102.740013,52.0,14
9594,0.864604,102.496902,43.0,10
9595,0.071154,102.750771,43.0,14
9596,0.40935900000000003,102.954483,32.0,18
9597,0.07272999999999999,102.740013,52.0,14
9598,0.5357390000000001,102.989784,33.0,18
9599,0.864604,102.496902,43.0,10
9600,0.5357390000000001,102.989784,33.0,18
9601,0.40935900000000003,102.954483,32.0,18
9602,0.40935900000000003,102.954483,32.0,18
9603,0.071154,102.750771,43.0,14
9604,0.07272999999999999,102.740013,52.0,14
9605,0.864604,102.496902,43.0,10
