Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-0.202899,101.712204,2017-01-17,06:49:00,60,aqua,Pangkalan Kuras , Kab. Pelalawan , Riau 
-0.16231,101.622566,2017-01-17,06:49:00,66,aqua,Langgam , Kab. Pelalawan , Riau 
-0.047861,101.512314,2017-01-17,06:49:00,36,aqua,Kampar Kiri Hilir , Kab. Kampar , Riau 
1.38339,101.41851,2017-01-19,03:41:00,42,terra,Mandau , Kab. Bengkalis , Riau 
1.034094,100.974442,2017-01-19,03:41:00,65,terra,Pinggir , Kab. Bengkalis , Riau 
0.233115,102.036171,2017-01-19,03:41:00,33,terra,Bunut , Kab. Pelalawan , Riau 
0.10073,102.72731,2017-01-19,06:34:00,53,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.275432,102.341957,2017-01-19,06:34:00,49,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.404889,102.983063,2017-01-19,06:34:00,45,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.919824,103.115105,2017-01-19,06:34:00,68,aqua,Tebing Tinggi , Kab. Kepulauan Meranti , Riau 
1.48516,101.729073,2017-01-19,06:34:00,38,aqua,Bukit Batu , Kab. Bengkalis , Riau 
0.409583,102.985809,2017-01-21,03:29:00,33,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.514366,102.993065,2017-01-30,06:17:00,67,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.409583,102.985809,2017-01-19,17:23:00,33,aqua,Kuala Kampar , Kab. Pelalawan , Riau 
0.10073,102.72731,2017-01-16,15:30:00,45,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.275432,102.341957,2017-01-16,15:30:00,68,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.404889,102.983063,2017-01-16,15:30:00,55,terra,Kuala Kampar , Kab. Pelalawan , Riau 
0.919824,103.115105,2017-01-16,15:30:00,38,terra,Tebing Tinggi , Kab. Kepulauan Meranti , Riau 
1.48516,101.729073,2017-01-16,15:30:00,70,terra,Bukit Batu , Kab. Bengkalis , Riau 
1.385646,101.421768,2017-01-19,17:23:00,75,aqua,Mandau , Kab. Bengkalis , Riau 
1.03253,100.978592,2017-01-19,17:23:00,19,aqua,Pinggir , Kab. Bengkalis , Riau 
0.50475,102.221519,2017-01-19,17:23:00,78,aqua,Bunut , Kab. Pelalawan , Riau 
0.537436,100.59111,2017-01-19,17:23:00,88,aqua,Tapungkiri , Kab. Rokan Hulu , Riau 
0.442705,100.407578,2017-01-19,17:23:00,72,aqua,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
0.441125,100.418205,2017-01-19,17:23:00,73,aqua,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
0.233115,102.036171,2017-01-19,17:22:00,64,aqua,Bunut , Kab. Pelalawan , Riau 
-0.308322,102.759804,2017-01-29,00:00:00,29,aqua,Tempuling , Kab. Indragiri Hilir , Riau 
1.373097,101.942078,2017-01-29,00:00:00,9,aqua,Bukit Batu , Kab. Bengkalis , Riau 
-0.289319,102.855576,2017-01-17,00:00:00,29,terra,Tempuling , Kab. Indragiri Hilir , Riau 
-0.300449,102.851959,2017-01-17,00:00:00,53,terra,Tempuling , Kab. Indragiri Hilir , Riau 
